property_id,neighborhood,year,total_assessed_value,property_area,number_of_bedrooms,number_of_bathrooms,building_age,latitude,longitude,pca_x,pca_y,tsne_x,tsne_y
206,Eureka Valley/Dolores Heights,2021,596375.0,2564.0,0,2.0,123.0,37.757486667,-122.433948725,-0.26645044199501977,-1.4631670650308854,,
207,Excelsior,2019,82376.0,1125.0,0,1.0,96.0,37.721390991,-122.426095935,0.45727105368038473,1.5281786761334724,2.7297654151916504,62.241825103759766
208,Outer Sunset,2021,68424.0,1214.0,0,1.0,75.0,37.752995875,-122.499666791,2.3371799674707394,-0.530151764528548,,
209,Hunters Point,2018,521840.0,1525.0,3,3.0,15.0,37.712064215,-122.393663457,0.3016783893207465,1.0603154184184587,,
210,Parkside,2015,776032.0,1185.0,0,1.0,97.0,37.737883904,-122.479302152,1.9185678335463152,2.119562495737812,,
211,Potrero Hill,2016,415902.0,1120.0,0,2.0,119.0,37.76203806,-122.402034493,-1.478661297919972,1.364982288800479,,
212,Glen Park,2018,516668.0,2115.0,0,2.0,72.0,37.737108111,-122.433248113,0.15570886987009183,1.020195040745735,,
213,Twin Peaks,2019,1405365.0,2830.0,4,3.0,43.0,37.756703042,-122.446653114,0.2204590421024389,0.13824054850813977,,
214,Noe Valley,2018,693860.0,912.0,3,1.0,102.0,37.747724208,-122.430679138,-0.2968995453097907,0.8168274139567585,,
215,Central Sunset,2023,417188.0,1175.0,0,1.0,86.0,37.755531021,-122.484896715,1.803035936257335,-1.7423634087128697,,
216,Outer Mission,2022,570737.0,1364.0,3,2.0,74.0,37.708174313,-122.463543878,2.680991202366739,-1.7536081206043068,,
217,Outer Richmond,2017,161944.0,1290.0,0,1.0,99.0,37.77305854,-122.505399426,2.150352308409327,1.8772801162420039,,
218,Cow Hollow,2023,975804.0,1800.0,0,3.0,91.0,37.797287799,-122.439460614,-0.6768179197153191,-2.626232992515059,,
219,Mission Dolores,2016,1963747.0,0.0,0,35.0,109.0,37.767485446,-122.428414944,-1.130385697659807,0.7936511114745457,,
220,Glen Park,2016,116006.0,798.0,0,1.0,117.0,37.737551903,-122.429504926,-0.15583446847713114,1.951178131518384,,
221,Outer Sunset,2017,521089.0,0.0,0,0.0,86.0,37.759434273,-122.508750874,1.3671080388835317,2.3527218533245042,,
222,Hunters Point,2018,181395.0,1325.0,3,2.0,34.0,37.729008973,-122.371430743,-0.4205849073884098,1.3041852910540932,-38.64845657348633,85.82806396484375
223,Inner Parkside,2015,433086.0,1530.0,2,2.0,87.0,37.747117586,-122.473158975,1.6026180484046437,1.765615186569478,,
224,Visitacion Valley,2022,451380.0,2842.0,4,3.0,34.0,37.715011957,-122.407226508,1.241395110638757,-2.317791493807227,9.17148208618164,-72.84294891357422
225,Glen Park,2016,465449.0,923.0,2,1.0,73.0,37.738402445,-122.433737486,-0.05053322727944908,1.4523779595114064,,
226,Western Addition,2018,283428.0,1276.0,0,2.0,35.0,37.779494575,-122.434747991,-1.9120364274527735,0.8484388088971605,,
227,Cow Hollow,2015,148551.0,2470.0,0,2.0,70.0,37.797913326,-122.426753261,-1.6194077378769554,1.511917724184835,,
228,Parkside,2018,87669.0,1603.0,0,1.0,98.0,37.739809285,-122.483318726,1.9529749968113463,1.8099378024510693,,
229,Downtown,2017,1040732.0,1089.0,0,2.0,45.0,37.791026258,-122.413647621,-2.606033270640092,1.2107578018031497,,
230,Outer Sunset,2022,1003958.0,2770.0,4,2.0,123.0,37.760053595,-122.507160928,3.5546142385519843,-1.939252170389321,,
231,Mission Bay,2022,1494590.0,1344.0,2,2.0,11.0,37.77159369,-122.388589379,-1.9193358966591456,-2.711790890692191,,
232,Financial District North,2022,1886633.0,1382.0,2,2.0,36.0,37.790591995,-122.403056884,-1.9354429273178835,-2.933691942392918,,
233,Central Richmond,2020,512350.0,2877.0,6,4.0,101.0,37.781646079,-122.482367421,2.3487525386518526,-1.7659432445440593,,
234,Cole Valley/Parnassus Heights,2022,361954.0,1253.0,0,1.0,97.0,37.765963734,-122.453930441,-0.07255207599910901,-1.7925452094581793,,
235,Outer Mission,2023,787421.0,1510.0,0,1.0,113.0,37.712116746,-122.44652618,1.9653073595248733,-1.641900221708308,40.237144470214844,49.34796142578125
236,Oceanview,2015,58771.0,800.0,0,1.0,79.0,37.715208907,-122.462349891,1.5638608787218513,2.5391079602737077,,
237,Noe Valley,2017,1243692.0,3290.0,0,4.0,121.0,37.749511525,-122.423000031,0.11882761923054992,0.8042012741327655,,
238,Russian Hill,2018,1531146.0,2560.0,3,2.0,39.0,37.801022532,-122.421898617,-1.690896816384441,0.41939203984832907,,
239,Downtown,2017,1300.0,360.0,0,0.0,86.0,37.790841287,-122.412513693,-3.3723301086642445,2.6432340073408707,,
240,Eureka Valley/Dolores Heights,2017,159580.0,1726.0,0,1.0,113.0,37.756639995,-122.438658009,-0.6775080141557479,1.465038104033812,,
241,Outer Richmond,2020,72819.0,1225.0,0,1.0,98.0,37.778095553,-122.492379175,1.7360331167763134,-0.4513961251526076,63.86784744262695,-37.473018646240234
242,Central Richmond,2020,291707.0,1430.0,0,1.0,111.0,37.782430851,-122.489530799,1.4546366166670524,-0.7309191651072506,,
243,Outer Parkside,2017,66646.0,1795.0,0,1.0,91.0,37.742295682,-122.50391187,2.7790066930162123,2.171492088381959,,
244,Outer Parkside,2017,771843.0,1494.0,2,2.0,77.0,37.748198395,-122.50743464,3.1983074936812015,1.4809394223371013,,
245,Central Sunset,2023,390432.0,1750.0,0,2.0,97.0,37.759468293,-122.479609382,1.8450262421169261,-1.880221571004529,,
246,Parkside,2020,103246.0,2524.0,0,2.0,98.0,37.742145332,-122.478106184,2.1498332530037305,-0.5479152316886294,53.94640350341797,-14.213071823120117
247,Outer Sunset,2022,682381.0,800.0,0,1.0,79.0,37.752604168,-122.500749211,2.5211482714017963,-1.4631833342013056,,
248,South Beach,2019,484844.0,733.0,1,1.0,14.0,37.789375968,-122.390971995,-2.67948536776728,0.18441401855826733,,
249,Outer Sunset,2020,761452.0,1225.0,2,1.0,74.0,37.751193685,-122.507967229,2.958273959632898,-0.818183810460265,,
250,Potrero Hill,2017,32793.0,1004.0,0,1.0,119.0,37.758570697,-122.394860027,-1.713833570510619,1.6879183644262674,,
251,Parkside,2023,290241.0,1658.0,0,2.0,98.0,37.740008618,-122.480522576,2.3437871914371646,-1.7083458560598803,,
252,Outer Mission,2015,235398.0,1350.0,0,2.0,67.0,37.718480809,-122.453258793,1.5195700675604853,2.167204436654224,,
253,Excelsior,2021,262149.0,1141.0,3,2.0,81.0,37.729107004,-122.422870236,0.7334014904490727,-1.2698661037071826,,
254,Financial District South,2020,320758.0,746.0,1,1.0,109.0,37.787457863,-122.401309899,-2.077673176187028,-1.387046815961308,,
255,Central Richmond,2022,1032213.0,2050.0,0,1.0,100.0,37.777610988,-122.487524733,1.5537344882508723,-1.8087546065593576,,
256,Visitacion Valley,2019,49237.0,1473.0,0,2.0,83.0,37.714351513,-122.39984656,0.5226543239942121,1.4170554487249971,,
257,Eureka Valley/Dolores Heights,2019,473360.0,2990.0,0,2.0,116.0,37.760818712,-122.432394447,-0.5936199361871946,0.6819831032133118,,
258,Outer Sunset,2019,578318.0,1404.0,3,1.0,80.0,37.751642117,-122.496517052,2.524657012641289,1.0305355689398077,,
259,Portola,2023,297868.0,2270.0,0,1.0,82.0,37.728743351,-122.40767781,0.10002342610648579,-1.9319949442114392,24.543699264526367,-93.23500061035156
260,Portola,2016,965244.0,3121.0,3,4.0,14.0,37.725569166,-122.409642267,0.565315907616299,0.7679844841874166,,
261,Portola,2020,702672.0,2122.0,4,3.0,26.0,37.722915216,-122.417443937,0.8071183026492382,-1.6679547035032196,18.21100425720215,-84.60267639160156
262,Lower Pacific Heights,2015,152411.0,1676.0,2,1.0,123.0,37.783140863,-122.4442128,-1.0313752199762873,1.65840565252285,,
263,Hunters Point,2017,494897.0,1318.0,3,2.0,7.0,37.728138403,-122.369772515,-0.4808111388645079,1.3021741051922713,-38.328609466552734,85.07910919189453
264,Parkside,2022,127515.0,800.0,0,1.0,80.0,37.749741586,-122.490350181,2.010253204827508,-1.2452565714896098,,
265,Inner Sunset,2019,366331.0,1425.0,0,1.0,118.0,37.762531302,-122.469097432,0.8388553906498457,1.1321269146251602,,
266,Bayview,2018,786914.0,1575.0,3,3.0,13.0,37.72505287,-122.395125585,0.047740725387508814,0.5129882453075506,,
267,Central Richmond,2021,98332.0,1873.0,0,2.0,94.0,37.774800818,-122.490051787,1.6430781586910126,-0.9229504761402733,,
268,Pacific Heights,2018,991176.0,1500.0,2,2.0,58.0,37.791564419,-122.424607633,-1.5526228332102696,0.3961154191104529,,
269,Van Ness/ Civic Center,2019,217345.0,643.0,1,1.0,15.0,37.782378818,-122.42016326,-2.9016628720776847,0.8291732870482739,,
270,Mission Bay,2018,551875.0,1197.0,2,2.0,19.0,37.777642222,-122.393418146,-2.276439631061384,0.43717245835329455,,
271,Ingleside,2018,396288.0,1363.0,0,1.0,84.0,37.722070604,-122.454355006,1.4407393511657907,1.4799624762242543,,
272,Central Sunset,2020,237527.0,1855.0,0,1.0,95.0,37.759865075,-122.487284433,1.8243558604644774,-0.6179263826328578,,
273,Bernal Heights,2022,1392454.0,1750.0,3,2.0,113.0,37.740220061,-122.413743234,0.24248713525194396,-2.6670368788823464,,
274,Inner Sunset,2015,68965.0,1605.0,0,2.0,103.0,37.761814612,-122.468752787,0.8003831686913422,2.0986291193089763,33.2158088684082,-59.2504768371582
275,Bernal Heights,2020,264627.0,1000.0,2,1.0,99.0,37.735982262,-122.41338612,-0.18651013236643701,-1.3545777127158127,,
276,Hunters Point,2017,476538.0,860.0,0,1.0,84.0,37.734177528,-122.379064503,-0.7714391087896951,1.8521794122084123,,
277,Excelsior,2016,779210.0,975.0,0,1.0,79.0,37.718839652,-122.426522243,0.5464734229013632,1.8050711966257451,,
278,Central Richmond,2020,1387090.0,2950.0,0,2.0,100.0,37.774672709,-122.484066526,1.6845224047017697,-1.1663114939721833,,
279,Nob Hill,2015,1071481.0,1180.0,2,2.0,47.0,37.796460563,-122.413098789,-1.9985474429757635,0.853345528609953,,
280,Outer Richmond,2018,643961.0,1404.0,2,2.0,82.0,37.773137467,-122.506550346,2.5717033674523098,1.1247940286031055,,
281,Inner Sunset,2015,640734.0,1422.0,2,1.0,95.0,37.761240032,-122.472332135,0.995328330933365,1.6965030963919188,,
282,Lone Mountain,2017,359102.0,707.0,1,1.0,100.0,37.77641174,-122.44699588,-0.7910747998572837,1.2334783202932615,1.935148000717163,5.164687156677246
283,Excelsior,2018,234698.0,1138.0,0,1.0,115.0,37.718840593,-122.437828489,0.910240292724762,1.6690526841635598,,
284,Marina,2016,1799605.0,1650.0,3,2.0,98.0,37.800942106,-122.438790014,-0.7982372218599139,0.6919917022136914,,
285,Outer Sunset,2017,258959.0,1244.0,2,2.0,75.0,37.752863969,-122.499757176,2.597558500746636,1.569153572559921,,
286,Eureka Valley/Dolores Heights,2017,1768480.0,2100.0,3,2.0,95.0,37.756543519,-122.435386515,-0.24321826403509528,0.6531793090936331,,
287,Bernal Heights South,2018,1099155.0,2750.0,0,2.0,95.0,37.739357861,-122.417521613,-0.19209303151043605,1.7913024789789374,0.45193859934806824,95.92298889160156
288,Central Sunset,2017,460889.0,1771.0,0,1.0,91.0,37.756090259,-122.489827473,1.8232542333345463,1.6716224952625878,,
289,Hunters Point,2021,669866.0,750.0,1,1.0,5.0,37.727907992,-122.367895498,-0.7027502894116652,-1.0192380407908916,,
290,Nob Hill,2019,500915.0,1340.0,2,2.0,31.0,37.791618309,-122.422098201,-1.9939497706382499,0.07427813943134054,,
291,Lakeside,2021,1515001.0,1733.0,3,3.0,83.0,37.725269144,-122.473012906,2.9368331781361525,-1.5740426670131973,,
292,Outer Sunset,2020,824666.0,1041.0,3,2.0,79.0,37.75338134,-122.500248349,2.9302201373141594,-1.0499597833493217,,
293,Inner Parkside,2022,433232.0,1355.0,0,2.0,97.0,37.751990738,-122.475575285,1.6935945576929439,-1.6736620291821962,,
294,Inner Richmond,2018,944942.0,1813.0,0,0.0,86.0,37.776300265,-122.46319747,-0.030217982206453504,1.1301981879648353,,
295,Parkside,2015,375948.0,1200.0,0,1.0,82.0,37.746743797,-122.484791595,1.7764537890941343,2.1843068774061574,,
296,Noe Valley,2021,481553.0,900.0,0,1.0,123.0,37.749767675,-122.428676465,-0.3963233575908022,-1.2084412770625732,,
297,Lower Pacific Heights,2015,115038.0,600.0,1,1.0,35.0,37.785120989,-122.435605943,-2.018307199682159,1.5938604933132825,,
298,Portola,2016,142526.0,1100.0,0,1.0,97.0,37.732320967,-122.410686222,-0.3117838415908767,1.8819363746576043,,
299,Central Sunset,2019,443716.0,1394.0,3,2.0,82.0,37.75474615,-122.488654786,2.1885996707668864,0.8733090123622307,32.302799224853516,8.633129119873047
300,Excelsior,2022,200941.0,1340.0,0,2.0,99.0,37.726613935,-122.429523089,0.8088259673010195,-1.524453049232517,,
301,South Beach,2018,1123112.0,0.0,0,0.0,86.0,37.789375968,-122.390971995,-3.45914636776354,1.0573642769133518,,
302,Central Richmond,2016,343024.0,1100.0,2,1.0,104.0,37.777240826,-122.488077571,1.3730729161506734,1.6649949876959453,,
303,Potrero Hill,2016,542844.0,750.0,0,1.0,83.0,37.758894663,-122.402666048,-1.8094942356390158,1.3846340180858923,-38.20804977416992,-33.913795471191406
304,Diamond Heights,2020,229339.0,676.0,1,1.0,48.0,37.740590491,-122.43794967,-0.26821558180919447,-0.9154623313166708,,
305,Financial District South,2020,1088750.0,1136.0,2,2.0,14.0,37.790543116,-122.395921924,-2.129795869400191,-2.0274073831145816,,
306,Mission Bay,2017,543916.0,0.0,0,4.0,104.0,37.774459616,-122.404126097,-2.6818637616808565,1.2519750084329844,-73.0831069946289,14.184549331665039
307,Sunnyside,2021,546656.0,929.0,0,1.0,73.0,37.732543933,-122.452343787,0.8298836040923379,-1.007967469312942,,
308,North Panhandle,2015,1018960.0,0.0,0,0.0,86.0,37.777416854,-122.43907872,-2.411376002904641,2.025518508014169,,
309,Central Sunset,2020,731796.0,2956.0,6,4.0,39.0,37.762044609,-122.484873345,2.610490340510839,-1.822796836062995,,
310,North Waterfront,2022,638000.0,654.0,0,0.0,31.0,37.804243985,-122.405504103,-2.522306423685378,-2.1566169029083393,,
311,Lower Pacific Heights,2015,844080.0,1900.0,2,3.0,114.0,37.783748455,-122.442316394,-0.6369640505577456,1.132060589946669,,
312,Corona Heights,2017,75796.0,2164.0,0,3.0,113.0,37.764002458,-122.441815132,-0.3877783072462264,1.3003028536264214,,
313,Mission Bay,2022,1084946.0,1391.0,2,2.0,11.0,37.77159369,-122.388589379,-1.9354561492923823,-2.6639449374841053,,
314,South of Market,2016,170491.0,1559.0,0,2.0,26.0,37.771152028,-122.42205937,-2.48788390551737,1.1683232626796267,,
315,South Beach,2019,1070348.0,1322.0,2,2.0,23.0,37.782646299,-122.390388145,-2.1942339260752264,-0.14000285192646536,,
316,Inner Sunset,2023,575999.0,1780.0,4,4.0,75.0,37.759595943,-122.474440082,2.010042827898705,-2.6832067714392585,,
317,Mount Davidson Manor,2020,702388.0,1714.0,0,2.0,95.0,37.727870665,-122.464560741,2.0358838760284934,-0.8944932473628816,,
318,Lake Shore,2019,1042873.0,1962.0,2,2.0,82.0,37.731924141,-122.482451273,2.7892194872183595,0.7615771768254657,,
319,Duboce Triangle,2019,633592.0,2830.0,3,4.0,119.0,37.766939977,-122.432721383,-0.2459025808917298,0.1208936451272961,,
320,Inner Mission,2023,223099.0,580.0,0,0.0,103.0,37.748398616,-122.419667159,-1.2214805088857208,-1.836069968637588,,
321,Downtown,2023,1378.0,322.0,0,0.0,86.0,37.790841287,-122.412513693,-3.154906576265789,-0.779194114482902,,
322,Outer Sunset,2015,47815.0,1386.0,0,2.0,111.0,37.761309352,-122.507807389,2.6319501384473627,2.5283325532515883,35.644351959228516,74.0802993774414
323,Downtown,2020,223845.0,936.0,1,1.0,96.0,37.791076778,-122.414339113,-2.396898558352163,-0.7650172523083336,,
324,Hayes Valley,2019,1269244.0,982.0,2,2.0,9.0,37.770074203,-122.426207776,-2.0637718947512202,-0.05435702620468107,,
325,Cole Valley/Parnassus Heights,2023,499878.0,1275.0,0,1.0,72.0,37.76250752,-122.447235827,-0.32327043527264615,-2.1404023735489757,,
326,Bernal Heights,2019,30802.0,920.0,0,1.0,123.0,37.734173251,-122.41579984,-0.43260684170062386,1.1757212404027382,,
327,Inner Mission,2017,559876.0,1250.0,2,2.0,16.0,37.756224567,-122.42069407,-1.443208574820466,0.742930022029696,,
328,Potrero Hill,2020,357497.0,945.0,2,1.0,16.0,37.770379537,-122.40106233,-2.0565463144174574,-1.5363946855483934,,
329,Parkside,2015,68734.0,1215.0,0,1.0,98.0,37.743659257,-122.4932615,2.099173533236878,2.541657333245438,,
330,Parkside,2020,557646.0,1200.0,2,2.0,81.0,37.751516116,-122.490964144,2.464676323410944,-0.9518745135041828,,
331,Lower Pacific Heights,2021,108284.0,570.0,0,0.0,60.0,37.784117009,-122.439211115,-1.834856584397619,-1.137150327275432,,
332,Lower Pacific Heights,2018,427973.0,1120.0,2,2.0,31.0,37.785646976,-122.434461815,-1.5871657364022658,0.49464061617858884,,
333,Bernal Heights,2020,919891.0,1275.0,0,1.0,123.0,37.744474189,-122.418286855,-0.34776032981861327,-1.3792008356665424,,
334,Excelsior,2017,284553.0,800.0,0,1.0,123.0,37.724735212,-122.429010719,0.5339741463874419,1.8378200118774843,,
335,Eureka Valley/Dolores Heights,2022,1247348.0,1486.0,3,3.0,115.0,37.761846581,-122.435937043,0.06148511873420527,-2.5608090743413663,,
336,Bayview,2020,691162.0,2980.0,6,5.0,20.0,37.733383401,-122.392059214,0.673358881054623,-2.1724250269506133,,
337,Miraloma Park,2019,268703.0,1680.0,0,1.0,96.0,37.742720098,-122.454022341,0.512618804848662,1.1539011146146276,,
338,Outer Parkside,2023,368372.0,1705.0,4,2.0,82.0,37.744512966,-122.502334092,3.482477044188606,-2.003580264762905,,
339,Croker Amazon,2021,317643.0,1394.0,3,1.0,100.0,37.714183625,-122.438573704,1.7300632192849994,-1.061537057763177,,
340,Hunters Point,2016,760000.0,1443.0,3,2.0,16.0,37.71117716,-122.388087332,0.10894475426757033,1.550154535009168,,
341,Excelsior,2021,282371.0,1250.0,0,1.0,99.0,37.721283504,-122.435581526,0.8992248268936284,-0.7996556847582851,,
342,Outer Mission,2019,585980.0,1150.0,0,1.0,83.0,37.718820806,-122.447141154,1.3516180145324803,1.3024423555750912,,
343,Central Sunset,2021,1794726.0,3027.0,0,5.0,110.0,37.764573474,-122.483974638,2.6805791199025286,-1.6124634879260278,,
344,Outer Parkside,2017,322049.0,1012.0,0,1.0,74.0,37.734523092,-122.496834186,2.645426619631408,1.916964794234089,57.745113372802734,59.70650863647461
345,Midtown Terrace,2020,810469.0,1128.0,0,1.0,65.0,37.754620042,-122.45112012,-0.07271871757288279,-1.09212376014036,,
346,Bernal Heights,2019,54792.0,1820.0,0,1.0,123.0,37.744312241,-122.42200482,-0.567717683716028,0.9910765917979182,,
347,Outer Richmond,2019,300557.0,1675.0,0,1.0,98.0,37.778454365,-122.501069311,2.0325592859254256,1.296315950683695,,
348,Croker Amazon,2020,44309.0,1140.0,0,1.0,99.0,37.712966528,-122.434107708,1.264934048855976,-0.27590036043362837,,
349,Outer Mission,2018,378479.0,826.0,3,1.0,40.0,37.717758118,-122.448065047,1.341103321099117,1.2526796452438516,,
350,Mission Bay,2019,1479000.0,1488.0,2,2.0,19.0,37.777642222,-122.393418146,-2.1669710465247753,0.05479060552701222,,
351,Nob Hill,2018,1122842.0,1022.0,2,2.0,17.0,37.792924236,-122.421729458,-2.0595010445507373,0.1461501267839119,,
352,Van Ness/ Civic Center,2022,495405.0,811.0,1,1.0,35.0,37.78675523,-122.422490792,-2.447902640769674,-2.0323979096509617,-64.19690704345703,58.46612548828125
353,Inner Richmond,2019,83407.0,1420.0,0,2.0,119.0,37.784385808,-122.463123116,0.25930770124238967,1.1543151668281921,,
354,Inner Mission,2022,53277.0,2392.0,0,2.0,123.0,37.755384137,-122.40725406,-0.981617445401757,-1.70830269938004,,
355,Portola,2018,556199.0,1164.0,0,1.0,62.0,37.729393012,-122.412783623,-0.2446151540367771,1.1706349207172437,,
356,Parkside,2023,66335.0,1000.0,0,1.0,99.0,37.743228664,-122.492158783,2.3058725353888785,-1.2914142386217256,,
357,South Beach,2021,602100.0,832.0,0,0.0,21.0,37.786904933,-122.390920263,-2.7169255831835355,-1.8017823173612657,,
358,Noe Valley,2022,70222.0,2590.0,0,1.0,123.0,37.743078544,-122.42767821,-0.14424179394080816,-1.5546705083915602,,
359,Lake Street,2020,2046986.0,2790.0,3,3.0,111.0,37.785093078,-122.480050711,1.7585999043095821,-1.594853673000754,,
360,Sunnyside,2017,78176.0,1257.0,0,2.0,66.0,37.73319298,-122.442192633,0.43247808674755706,1.6987948970252744,,
361,Bayview,2016,176604.0,1586.0,0,1.0,63.0,37.73758443,-122.391734648,-0.8444348371249442,1.7043866326462986,,
362,Financial District South,2016,409268.0,409.0,0,1.0,19.0,37.786605589,-122.399099442,-2.8630559907656146,1.0707516738721705,,
363,Russian Hill,2016,2800.0,0.0,0,0.0,86.0,37.80547351,-122.420596455,-3.58244936884545,2.9232882802827227,,
364,Pacific Heights,2017,1130635.0,1100.0,1,2.0,57.0,37.793518948,-122.42431583,-1.6770549967406787,0.6940174582242755,,
365,Ingleside,2017,506344.0,1153.0,0,1.0,61.0,37.718512138,-122.450004671,1.3046443885960073,1.615418948046025,52.65027618408203,-24.907522201538086
366,Inner Sunset,2017,1335000.0,1588.0,0,2.0,98.0,37.765208935,-122.458084729,0.5653832633888092,1.1292968355044755,,
